Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PERA PAKAM LAVADA GRANDE KILO APROX. V REGIÓN,75.0,1712.0,128400.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PEREJIL FRESCO LAVADO ATADO 500 GR UNIDAD V REGIÓN,20.0,591.0,11820.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PIMENTON FRESCO CON RS AMARILLO GRANEL UNIDAD V REGIÓN,50.0,774.0,38700.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PLATANO AMARILLO 1 KILO APROX. V REGIÓN,95.0,1322.0,125590.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PIMENTON FRESCO CON RS VERDE UNIDAD V REGIÓN,65.0,443.0,28795.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,LECHUGA FRESCA CON RS MARINA UNIDAD V REGIÓN,16.0,627.0,10032.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,TOMATE FRESCO LARGA VIDA MALLA KILO APROX. V REGIÓN,180.0,1056.0,190080.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,UVA CON RS ROSADA SIN PEPA GRANEL KILO APROX.UNIDAD V REGIÓN,60.0,3419.0,205140.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,ZANAHORIA FRESCA GRANEL LAVADA KILO APROX. V REGIÓN,150.0,566.0,84900.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,ZAPALLO FRESCO CON RS CAMOTE GRANEL KILO APROX.UNIDAD V REGIÓN,200.0,1147.0,229400.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,ZAPALLO FRESCO CON RS ITALIANO UNIDAD V REGIÓN,370.0,401.0,148370.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,PIMENTON FRESCO CON RS ROJO UNIDAD V REGIÓN,100.0,553.0,55300.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,LECHUGA FRESCA CON RS ESCAROLA UNIDAD V REGIÓN,90.0,627.0,56430.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,LECHUGA FRESCA CON RS COSTINA UNIDAD V REGIÓN,16.0,627.0,10032.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,HUEVO PRIMERA 54-61 GR BLANCO 30 UNIDADES V REGIÓN,36.0,6275.0,225900.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,ACEITUNA NEGRA BOLSA 1 K UNIDAD V REGIÓN,7.0,4118.0,28826.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,ACELGA FRESCA CON RS GRANEL PAQUETE APROX. 1 K UNIDAD V REGIÓN,80.0,1235.0,98800.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,AJI DE COLOR EDRA MOLIDO BOLSA 15 G UNIDAD V REGIÓN,20.0,244.0,4880.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,AJO FRESCO CHINO UNIDAD V REGIÓN,80.0,186.0,14880.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,APIO FRESCO CON RS GRANEL APROX. 1 K UNIDAD V REGIÓN,35.0,1187.0,41545.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,BETERRAGA FRESCA CON RS GRANEL PAQUETE APROX. 1 K UNIDAD V REGIÓN,80.0,1038.0,83040.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CEBOLLA FRESCA CON RS AMARILLA GRANEL 1 K APROX. UNIDAD V REGIÓN,70.0,903.0,63210.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,BROCOLI FRESCO ENTERO GRANEL APROX. 1 K UNIDAD V REGIÓN,25.0,939.0,23475.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CEBOLLIN FRESCO LAVADO ATADO 1 K UNIDAD V REGIÓN,15.0,1504.0,22560.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CHAMPIÑON FRESCO PROCESADO ABRANTES PARIS ENTERO BOLSA 1 K UNIDAD V REGIÓN,8.0,9868.0,78944.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CHOCLO FRESCO CON RS DULCE GRANEL UNIDAD V REGIÓN,50.0,346.0,17300.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CIBOULETTE FRESCO PROCESADO PAQUETE APROX. 500 GR UNIDAD V REGIÓN,5.0,2363.0,11815.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CILANTRO FRESCO PROCESADO BOLSA APROX. 500 GR UNIDAD V REGIÓN,4.0,1062.0,4248.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,COLIFLOR FRESCA CON RS ENTERA GRANEL 1 K APROX.UNIDAD V REGIÓN,20.0,1137.0,22740.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,ESPINACA FRESCA PROCESADA BOLSA APROX. 1 K UNIDAD V REGIÓN,30.0,1471.0,44130.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057379-157-CM26,Compra Verdura Fresca - Abril 2026 - Hsap,12,Recepción Conforme,CLP,2887362.0,2887362.0,CEBOLLA FRESCA CON RS MORADA GRANEL 1 K APROX.UNIDAD V REGIÓN,20.0,1203.0,24060.0,2026-03-30T09:08:40.043,2026-05-19 13:57:02
1057389-1809-CM26,Consumo De Pan,12,Recepción Conforme,CLP,1362900.0,1362900.0,HALLULLA BLANCA 50 GR APROX. 1 K UNIDAD IX REGIÓN,700.0,1947.0,1362900.0,2026-04-06T10:30:52.863,2026-05-19 13:57:02
1057402-2976-SE26,(Mis) Alimentos Pacientes Abril/F. Y Verduras,12,Recepción Conforme,CLP,378100.0,449939.0,Verduras frescas,100.0,1490.0,149000.0,2026-03-13T11:14:01.63,2026-05-19 13:57:02
1057402-2976-SE26,(Mis) Alimentos Pacientes Abril/F. Y Verduras,12,Recepción Conforme,CLP,378100.0,449939.0,Verduras frescas,290.0,790.0,229100.0,2026-03-13T11:14:01.63,2026-05-19 13:57:02
1057402-2999-SE26,(Mis) Alimentos Funcionarios Abril/F. Y Verduras,12,Recepción Conforme,CLP,506250.0,602438.0,Verduras frescas,300.0,1490.0,447000.0,2026-03-13T14:42:37.193,2026-05-19 13:57:02
1057402-2999-SE26,(Mis) Alimentos Funcionarios Abril/F. Y Verduras,12,Recepción Conforme,CLP,506250.0,602438.0,Verduras frescas,75.0,790.0,59250.0,2026-03-13T14:42:37.193,2026-05-19 13:57:02
