Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1002772-20149-AG25,"Aguja De Anestesia Espinal 25G X 3 1/2 Punta Lapiz Id: 1002772-2819-Cot25 (Ag,Pab,2204005003,Cbo)",6,Aceptada,CLP,4668000.0,5554920.0,Bandejas o agujas espinales,1200.0,3890.0,0.0,2025-12-22T17:59:54.86,2026-05-22 13:33:33
1002772-3225-SE26,"Bolsa Aspiracion Desechable 3000Cc Id: 1002772-116-Lq25 (Lc,Pabellon Central Y Anestesia,2204005003,Rrc)",12,Recepción Conforme,CLP,2292480.0,2728051.0,Productos de aspiración para biopsia o accesorios,1152.0,1990.0,2292480.0,2026-01-16T16:05:08.213,2026-05-22 13:33:33
1002772-5685-SE26,"Sonda Alimentacion Adulto 15 French Enfit 15 Fr (2-20)/Sonda Alimentacion Pediatrica 6Fr 50Cms Enfit (2-20) Id: 1002772-101-Lr25 (Lc,Transv,2204005003,Mtm)",12,Recepción Conforme,CLP,14580000.0,17350200.0,Sets de tubos de bombas de infusión de alimentación enteral,600.0,15600.0,9360000.0,2026-04-20T11:01:29.273,2026-05-22 13:33:33
1002772-5685-SE26,"Sonda Alimentacion Adulto 15 French Enfit 15 Fr (2-20)/Sonda Alimentacion Pediatrica 6Fr 50Cms Enfit (2-20) Id: 1002772-101-Lr25 (Lc,Transv,2204005003,Mtm)",12,Recepción Conforme,CLP,14580000.0,17350200.0,Sets de tubos de bombas de infusión de alimentación enteral,600.0,8700.0,5220000.0,2026-04-20T11:01:29.273,2026-05-22 13:33:33
1002772-6151-SE26,"Miel De Ulmo 30Ml Uso Medicinal Id: 1002772-83-Lr25 (Lc,Cuid.Piel ,2204004003,Apg)",12,Recepción Conforme,CLP,238800.0,284172.0,Productos para el cuidado de la piel,24.0,9950.0,238800.0,2026-05-05T15:16:06.09,2026-05-22 13:33:33
1002772-6211-AG26,"Sonda Foley 6Fr Con Balon 5 Ml 2 Vias Silicona Desechable Esteril,Id 1002772-1232-Cot26,(Ag,Upc Pediatrica,2204005003,Mmc)",12,Recepción Conforme,CLP,125000.0,148750.0,Sondas quirúrgicas,100.0,1250.0,0.0,2026-05-07T11:51:52.607,2026-05-22 13:33:33
1002772-6477-AG26,"Lapiz Marcador De Piel Esteril (2-17) Id:1002772-1394-Cot26 (Ag,Pab.Central,2204005003,Mtm)",6,Aceptada,CLP,492000.0,585480.0,Instrumentos marcadores de biopsia invasiva mínima de pecho,1200.0,410.0,0.0,2026-05-18T11:20:24.323,2026-05-22 13:33:33
1002772-6560-SE26,"Test De Embarazo En Orina Id 1002772-850-Cot25 (Ag,Urgencia Gineco Obstetrica,2204005003,Apg)",4,Enviada a Proveedor,CLP,375000.0,446250.0,Kits de exámenes rápidos,500.0,750.0,375000.0,2026-05-20T15:20:44.13,2026-05-22 13:33:33
1002772-6561-SE26,"Tapa Jeringa Enfit (Caja) ( 2 - 22) Id:1002772-61-Lr25 (Lc,Alimentacion,2204005003,Apg)",4,Enviada a Proveedor,CLP,135000.0,160650.0,"Adaptadores, conectores o extensiones de los equipos de alimentación enteral",1500.0,90.0,135000.0,2026-05-20T15:28:44.313,2026-05-22 13:33:33
1002772-6562-SE26,"Conector Desechable Blandon Neonatal P/Circuito Baby Flow,Id 1002772-97-Lq25,(Lc,Neonatologia,2204005003,Apg)",4,Enviada a Proveedor,CLP,210900.0,250971.0,"Kits para equipos médicos de campo o laboratorio, o productos relacionados",150.0,1406.0,210900.0,2026-05-20T15:31:31.333,2026-05-22 13:33:33
