Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,12.0,10800.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,24.0,8900.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,36.0,13350.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Alcohol o licores,36.0,7500.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1000813-179-AG26,Fi_ Adquisicion De Bebestibles Que Seran Empleados En El Casino Militar De Suboficiales De La Jal Cm Austral Compra Ágil: 1000813-172-Cot26,6,Aceptada,CLP,2213280.0,2633803.0,Vino,36.0,3850.0,0.0,2026-05-18T09:42:36.513,2026-05-23 12:01:33
1002-164-SE26,Servicio Lavado Vehiculo Fiscal,6,Aceptada,CLP,120000.0,142800.0,Limpieza de embarcaciones o vehículos,1.0,30000.0,30000.0,2026-04-28T15:32:37.213,2026-05-23 12:01:33
1002-164-SE26,Servicio Lavado Vehiculo Fiscal,6,Aceptada,CLP,120000.0,142800.0,Limpieza de embarcaciones o vehículos,1.0,90000.0,90000.0,2026-04-28T15:32:37.213,2026-05-23 12:01:33
1002-165-SE26,Servicio Lavado Vehiculo Fiscal,6,Aceptada,CLP,45000.0,53550.0,Limpieza de embarcaciones o vehículos,1.0,45000.0,45000.0,2026-04-28T16:20:16.46,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,4784421.0,4784421.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,9037015.0,9037015.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,11636084.0,11636084.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,6400513.0,6400513.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,8929720.0,8929720.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,15165691.0,15165691.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,511268.0,511268.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-180-SE26,Suministro Combustible,4,Enviada a Proveedor,CLP,71861119.0,85514732.0,Diesel,1.0,15396407.0,15396407.0,2026-05-19T15:57:21.9,2026-05-23 12:01:33
1002-181-TD26,Orden De Compra Generada Por Trato Directo Id 1002-6-Ftd26,4,Enviada a Proveedor,CLP,835083.0,993749.0,Sensores de presión,1.0,835083.0,0.0,2026-05-20T09:30:11,2026-05-23 12:01:33
1002584-156-CM26,Santiago-Concepcion 18-05 Al 19-05 Guillermo Vergara,12,Recepción Conforme,CLP,88182.0,104028.0,PASAJE AÉREO NACIONAL,1.0,44091.0,44091.0,2026-05-08T11:33:47.613,2026-05-23 12:01:33
1002592-31-AG25,Cdp N°210 Arriendo De Caseta De Guardia Nivel Central Slepb,12,Recepción Conforme,CLP,1890756.0,2250000.0,Sistemas de control de acceso o de seguridad,1.0,1890756.0,0.0,2025-07-07T11:49:16.36,2026-05-23 12:01:33
1002772-6098-AG26,"Talonera Antiescara De Espuma Id:1002772-1275-Cot26 (Ag,Caae,2204005003,Mtm)",6,Aceptada,CLP,195640.0,232812.0,"Zapatillas y botas yeso, órtesis de pierna o accesorios",40.0,4891.0,0.0,2026-04-30T16:49:58.577,2026-05-23 12:01:33
